bins,hist,errors
-2.6061006735862584,0.0030830612985128765,0.0009067827348567283
-2.329725290398186,0.0025389916575988395,0.0008161044613710555
-2.0533499072101145,0.004533913674283642,0.0012694958287994198
-1.7769745240220425,0.006347479143997099,0.0019042437431991295
-1.5005991408339705,0.014145810663764961,0.004261878853826623
-1.2242237576458987,0.022488211824446862,0.006800870511425462
-0.9478483744578268,0.041349292709466814,0.012060210373594487
-0.6714729912697548,0.07145447950671019,0.02022125498730504
-0.39509760808168304,0.12531737395719986,0.03536452665941241
-0.11872222489361084,0.1512513601741023,0.04280014508523758
0.15765315829446092,0.13764961915125137,0.04098657961552412
0.43402854148253267,0.1338411316648531,0.03899165759883932
0.7104039246706049,0.10554951033732318,0.0313746826260428
0.9867793078586766,0.08106637649619151,0.022941603191875225
1.2631546910467484,0.043162858179180266,0.012785636561479869
1.5395300742348206,0.022488211824446862,0.006528835690968444
1.8159054574228928,0.012150888647080159,0.0034457743924555676
2.092280840610964,0.009249183895538629,0.002811026478055858
2.3686562237990363,0.0041712005803409506,0.0012694958287994198
2.6450316069871085,0.004715270221254987,0.0013601741022850925
2.92140699017518,0.0034457743924555676,0.001088139281828074
