bins,hist,errors
-2.5166009001795095,0.002352515381831343,0.0005428881650380022
-2.2464444932006393,0.003076366268548679,0.0010857763300760044
-1.9762880862217687,0.006514657980456026,0.0019905899384726746
-1.7061316792428982,0.0054288816503800215,0.0016286644951140066
-1.4359752722640278,0.013753166847629388,0.004343105320304018
-1.165818865285157,0.020810712993123415,0.005971769815418024
-0.8956624583062867,0.048859934853420196,0.013662685486789722
-0.6255060513274162,0.0669562070213536,0.019996380745566412
-0.35534964434854555,0.11527325370973579,0.032482808541440464
-0.08519323736967532,0.13662685486789722,0.03899746652189649
0.18496316960919534,0.14259862468331524,0.04044516829533116
0.455119576588066,0.1418747737965979,0.041169019182048495
0.7252759835669362,0.11183496199782844,0.03384002895403547
0.9954323905458069,0.08161418747737965,0.023344191096634093
1.2655887975246776,0.04162142598624683,0.012576909156713717
1.5357452045035478,0.024429967426710098,0.006876583423814694
1.805901611482418,0.01610568222946073,0.004976474846181686
2.076058018461289,0.007419471588852696,0.002262034020991676
2.3462144254401593,0.005609844372059356,0.0014477017734346724
2.6163708324190296,0.003619254433586681,0.0009952949692363373
2.8865272393979,0.003619254433586681,0.0009048136083966703
