x,y
-2.585796034018892,2.2754281966765725e-07
-2.580203141072097,2.404094082320436e-07
-2.5746102481253024,2.539751555947421e-07
-2.5690173551785076,2.6827639533544386e-07
-2.563424462231713,2.833512555233909e-07
-2.557831569284918,2.9923974223751893e-07
-2.5522386763381233,3.159838267056174e-07
-2.546645783391328,3.3362753620576607e-07
-2.5410528904445333,3.522170488783572e-07
-2.5354599974977385,3.7180079260217086e-07
-2.5298671045509438,3.9242954809324565e-07
-2.524274211604149,4.1415655639079527e-07
-2.5186813186573542,4.3703763090000166e-07
-2.5130884257105595,4.611312741673049e-07
-2.5074955327637647,4.864987995697057e-07
-2.50190263981697,5.132044581057433e-07
-2.496309746870175,5.413155704819977e-07
-2.4907168539233804,5.709026646954402e-07
-2.4851239609765856,6.020396193185104e-07
-2.4795310680297904,6.348038127005795e-07
-2.4739381750829956,6.692762783063773e-07
-2.468345282136201,7.055418664191007e-07
-2.462752389189406,7.436894124431757e-07
-2.4571594962426113,7.838119120491331e-07
-2.4515666032958165,8.260067034107218e-07
-2.445973710349022,8.703756567922096e-07
-2.440380817402227,9.170253717518562e-07
-2.4347879244554322,9.660673822357337e-07
-2.4291950315086375,1.0176183698445353e-06
-2.4236021385618427,1.0718003855645162e-06
-2.418009245615048,1.1287410802626237e-06
-2.412416352668253,1.1885739442547243e-06
-2.4068234597214584,1.2514385562651256e-06
-2.401230566774663,1.3174808421049407e-06
-2.3956376738278684,1.3868533434063457e-06
-2.3900447808810736,1.459715496759713e-06
-2.384451887934279,1.536233923610394e-06
-2.378858994987484,1.6165827312822107e-06
-2.3732661020406893,1.7009438255050978e-06
-2.3676732090938946,1.7895072348348227e-06
-2.3620803161471,1.8824714473635184e-06
-2.356487423200305,1.980043760130799e-06
-2.3508945302535103,2.082440641656225e-06
-2.3453016373067155,2.1898881080254703e-06
-2.3397087443599207,2.302622112973794e-06
-2.3341158514131255,2.420888952422543e-06
-2.3285229584663307,2.544945683935875e-06
-2.322930065519536,2.6750605615775647e-06
-2.317337172572741,2.8115134866594644e-06
-2.3117442796259464,2.9545964748861614e-06
-2.3061513866791516,3.104614140412773e-06
-2.300558493732357,3.2618841973457057e-06
-2.294965600785562,3.4267379792292537e-06
-2.2893727078387673,3.599520977073983e-06
-2.2837798148919726,3.780593396496374e-06
-2.278186921945178,3.970330734552298e-06
-2.272594028998383,4.169124376861011e-06
-2.2670011360515883,4.3773822156297006e-06
-2.2614082431047935,4.595529289202701e-06
-2.2558153501579983,4.8240084437735945e-06
-2.2502224572112035,5.063281017912259e-06
-2.2446295642644087,5.313827550573726e-06
-2.239036671317614,5.576148513269239e-06
-2.233443778370819,5.850765067095176e-06
-2.2278508854240244,6.138219845329539e-06
-2.2222579924772297,6.439077762320338e-06
-2.216665099530435,6.7539268494049615e-06
-2.21107220658364,7.0833791186143645e-06
-2.2054793136368454,7.4280714549303014e-06
-2.1998864206900506,7.788666537879009e-06
-2.1942935277432554,8.165853793259085e-06
-2.1887006347964606,8.560350375816183e-06
-2.183107741849666,8.972902183692204e-06
-2.177514848902871,9.40428490549052e-06
-2.1719219559560763,9.855305100813982e-06
-2.1663290630092815,1.0326801315147062e-05
-2.1607361700624867,1.0819645229967233e-05
-2.155143277115692,1.1334742848985687e-05
-2.149550384168897,1.1873035721431341e-05
-2.1439574912221024,1.2435502203305838e-05
-2.1383645982753077,1.3023158757551793e-05
-2.132771705328513,1.3637061294089231e-05
-2.127178812381718,1.4278306550689289e-05
-2.1215859194349234,1.4948033515667126e-05
-2.1159930264881286,1.564742489338845e-05
-2.1104001335413334,1.637770861359771e-05
-2.1048072405945386,1.7140159385586484e-05
-2.099214347647744,1.793610029823485e-05
-2.093621454700949,1.8766904466967172e-05
-2.0880285617541543,1.9633996728677146e-05
-2.0824356688073595,2.0538855385686635e-05
-2.0768427758605648,2.1483013999812456e-05
-2.07124988291377,2.2468063237626028e-05
-2.065656989966975,2.3495652767998432e-05
-2.0600640970201805,2.456749321303369e-05
-2.0544712040733852,2.5685358153499095e-05
-2.0488783111265905,2.6851086189869648e-05
-2.0432854181797957,2.8066583060110577e-05
-2.037692525233001,2.9333823815326474e-05
-2.032099632286206,3.0654855054411066e-05
-2.0265067393394114,3.203179721883706e-05
-2.0209138463926166,3.346684694872685e-05
-2.015320953445822,3.4962279501348235e-05
-2.009728060499027,3.652045123318203e-05
-2.0041351675522323,3.8143802146706396e-05
-1.9985422746054375,3.98348585030448e-05
-1.9929493816586428,4.159623550162125e-05
-1.987356488711848,4.343064002796493e-05
-1.981763595765053,4.534087347080143e-05
-1.9761707028182582,4.732983460956377e-05
-1.9705778098714635,4.9400522573449656e-05
-1.9649849169246685,5.155603987314412e-05
-1.9593920239778737,5.379959550631552e-05
-1.953799131031079,5.613450813798909e-05
-1.9482062380842842,5.85642093568799e-05
-1.9426133451374894,6.109224700876447e-05
-1.9370204521906946,6.372228860794775e-05
-1.9314275592438999,6.645812482786985e-05
-1.925834666297105,6.930367307187785e-05
-1.9202417733503103,7.226298112516564e-05
-1.9146488804035153,7.534023088886741e-05
-1.9090559874567206,7.853974219726392e-05
-1.9034630945099258,8.186597671903524e-05
-1.897870201563131,8.532354194346807e-05
-1.892277308616336,8.891719525249633e-05
-1.8866844156695413,9.26518480794182e-05
-1.8810915227227465,9.653257015510834e-05
-1.8754986297759517,0.00010056459384249744
-1.869905736829157,0.00010475331856006192
-1.8643128438823622,0.0001091043152950218
-1.8587199509355674,0.00011362333120690653
-1.8531270579887726,0.00011831629432209764
-1.8475341650419779,0.00012318931831991695
-1.8419412720951829,0.0001282487074107744
-1.836348379148388,0.00013350096130683922
-1.8307554862015933,0.00013895278028564328
-1.8251625932547986,0.0001446110703469678
-1.8195697003080036,0.000150482948463306
-1.8139768073612088,0.00015657574792412866
-1.808383914414414,0.00016289702377411566
-1.8027910214676193,0.00016945455834545004
-1.7971981285208245,0.00017625636688419502
-1.7916052355740297,0.00018331070327070692
-1.786012342627235,0.00019062606583395073
-1.7804194496804402,0.0001982112032595179
-1.7748265567336454,0.0002060751205910469
-1.7692336637868504,0.00021422708532467654
-1.7636407708400557,0.00022267663359606068
-1.758047877893261,0.00023143357645938968
-1.752454984946466,0.0002405080062577596
-1.7468620919996711,0.00024991030308413797
-1.7412691990528764,0.0002596511413320758
-1.7356763061060816,0.00026974149633519624
-1.7300834131592868,0.0002801926510943999
-1.724490520212492,0.0002910162030916011
-1.7188976272656973,0.00030222407118870296
-1.7133047343189025,0.000313828502610397
-1.7077118413721077,0.0003258420800092518
-1.702118948425313,0.00033827772861143085
-1.696526055478518,0.00035114872344125327
-1.6909331625317232,0.0003644686966226745
-1.6853402695849284,0.00037825164475564045
-1.6797473766381334,0.0003925119363651135
-1.6741544836913387,0.0004072643194204432
-1.668561590744544,0.000422523928922605
-1.6629686977977491,0.0004383062945566781
-1.6573758048509544,0.0004546273484067887
-1.6517829119041596,0.0004715034327305859
-1.6461900189573648,0.0004889513077901699
-1.64059712601057,0.0005069881597362188
-1.6350042330637753,0.0005256316085419025
-1.6294113401169805,0.0005448997159830196
-1.6238184471701855,0.000564810993660594
-1.6182255542233908,0.0005853844110620287
-1.612632661276596,0.0006066394036567224
-1.607039768329801,0.0006285958810218735
-1.6014468753830062,0.0006512742349940275
-1.5958539824362115,0.0006746953478417446
-1.5902610894894167,0.0006988806004545552
-1.584668196542622,0.0007238518805432189
-1.5790753035958272,0.0007496315908460799
-1.5734824106490324,0.0007762426573361511
-1.5678895177022376,0.0008037085374233324
-1.5622966247554426,0.000832053228146019
-1.5567037318086479,0.0008613012743460936
-1.551110838861853,0.0008914777768211852
-1.5455179459150583,0.000922608400447777
-1.5399250529682635,0.0009547193822686404
-1.5343321600214688,0.0009878375395377997
-1.5287392670746738,0.0010219902777160667
-1.523146374127879,0.0010572055984099623
-1.5175534811810842,0.0010935121072466647
-1.5119605882342895,0.0011309390216773711
-1.5063676952874947,0.0011695161787013046
-1.5007748023407,0.0012092740425023753
-1.4951819093939052,0.0012502437119902756
-1.4895890164471102,0.0012924569282376282
-1.4839961235003154,0.0013359460818045726
-1.4784032305535206,0.0013807442199419916
-1.4728103376067259,0.0014268850536643426
-1.467217444659931,0.00147440296468292
-1.4616245517131363,0.0015233330121901072
-1.4560316587663413,0.0015737109394850458
-1.4504387658195466,0.0016255731804308846
-1.4448458728727518,0.001678956865733668
-1.439252979925957,0.0017338998290326395
-1.4336600869791623,0.0017904406127916216
-1.4280671940323675,0.0018486184739809027
-1.4224743010855727,0.0019084733895389375
-1.4168814081387777,0.0019700460616029194
-1.411288515191983,0.0020333779224971835
-1.4056956222451882,0.0020985111394681635
-1.4001027292983934,0.002165488619154566
-1.3945098363515986,0.002234354011781097
-1.3889169434048039,0.00230515171506416
-1.3833240504580089,0.0023779268778175554
-1.377731157511214,0.002452725403246253
-1.3721382645644193,0.0025295939519161034
-1.3665453716176246,0.0026085799443872023
-1.3609524786708298,0.0026897315634985745
-1.355359585724035,0.0027730977562916617
-1.34976669277724,0.0028587282355600637
-1.3441737998304453,0.002946673481012784
-1.3385809068836505,0.003036984740038325
-1.3329880139368557,0.0031297140280566456
-1.327395120990061,0.003224914128446176
-1.3218022280432662,0.0033226385920328647
-1.3162093350964714,0.003422941736128245
-1.3106164421496764,0.003525878643103449
-1.3050235492028817,0.0036315051584860925
-1.299430656256087,0.003739877888566933
-1.2938377633092921,0.003851054197503152
-1.2882448703624974,0.0039650922039051835
-1.2826519774157026,0.004082050776893986
-1.2770590844689076,0.004201989531615738
-1.2714661915221128,0.004324968824200839
-1.265873298575318,0.004451049746154432
-1.2602804056285233,0.004580294118165366
-1.2546875126817285,0.004712764483320948
-1.2490946197349337,0.004848524099714651
-1.2435017267881388,0.004987636932434345
-1.237908833841344,0.0051301676449183485
-1.2323159408945492,0.00527618158966727
