bins,hist,errors
-3.659851470171982,0.0014553392759687103,0.00027287611424413316
-3.3105572165537342,0.0027287611424413314,0.0009095870474804438
-2.961262962935487,0.0034564307804256867,0.0009095870474804438
-2.6119687093172392,0.0070947789703474625,0.00227396761870111
-2.2626744556989915,0.020010915044569765,0.005912315808622885
-1.9133802020807442,0.04402401309805348,0.01327997089321448
-1.5640859484624965,0.07585955975986902,0.021921047844278698
-1.2147916948442488,0.09277787884300527,0.027196652719665274
-0.865497441226001,0.09750773148990359,0.027651446243405493
-0.5162031876077533,0.1135164635255594,0.0340185555757686
-0.16690893398950601,0.11697289430598508,0.033654720756776425
0.18238531962874127,0.10587593232672367,0.03138075313807531
0.531679573246989,0.11096961979261415,0.03138075313807531
0.8809738268652367,0.07585955975986902,0.02219392395852283
1.2302680804834845,0.05784973621975623,0.016463525559396033
1.5795623341017322,0.033290885937784245,0.009368746589048573
1.92885658771998,0.021466254320538475,0.0061851919228670185
2.2781508413382277,0.008186283427323995,0.0024558850281971986
2.6274450949564754,0.0041841004184100415,0.0010915044569765327
2.976739348574723,0.0029106785519374206,0.0010005457522284883
3.32603360219297,0.004002183008913953,0.0010005457522284883
