bins,hist,errors
-2.570878088559332,0.0025552108048914036,0.000821317758715094
-2.296941194563404,0.0023726957473991605,0.0006388027012228509
-2.023004300567476,0.005110421609782807,0.0014601204599379448
-1.7490674065715477,0.00821317758715094,0.0023726957473991605
-1.4751305125756196,0.013688629311918233,0.004197846322321591
-1.2011936185796914,0.02299689724402263,0.006570542069720752
-0.9272567245837633,0.04398612885563059,0.012411023909472532
-0.6533198305878352,0.0699032670195291,0.02044168643913123
-0.37938293659190725,0.12338017886475634,0.036320496440956376
-0.1054460425959789,0.15294761817849972,0.04343858368315386
0.16849085139994946,0.1363387479467056,0.039970797590801244
0.44242774539587737,0.1312283263369228,0.03869319218835554
0.7163646393918053,0.10658879357546998,0.030936302244935206
0.9903015333877336,0.07939405000912575,0.021901806899069173
1.264238427383662,0.04252600839569264,0.012502281438218653
1.53817532137959,0.02445701770396058,0.007300602299689724
1.8121122153755178,0.012958569081949261,0.003650301149844862
2.0860491093714457,0.00821317758715094,0.0023726957473991605
2.3599860033673745,0.005110421609782807,0.0014601204599379448
2.6339228973633024,0.004562876437306078,0.0013688629311918233
2.90785979135923,0.003467786092352619,0.001003832816207337
